ru250m;pop_tot
20732506584500;4
20732506585500;5
20732506586250;1
20732506586500;1
20732506586750;2
20732506587000;1
20732506650250;4
20732506770000;7
20732506770500;6
20732506773250;2
20732506799250;2
20732506810750;2
20732506811750;7
20732506814500;5
20732506815750;6
20732506816500;7
20732506816750;11
20732506817000;6
20732506817250;13
20732506817500;11
20732506817750;10
20732506818250;9
20732506818500;4
20732506818750;2
20732506819000;1
20732506892500;6
20732506892750;2
20732506893250;3
20732506909250;5
20732506909500;4
20732506954750;12
20732506956500;1
20732506957250;21
20732506957500;86
20732506957750;30
20732506958000;23
20732506958250;12
20732506961250;3
20732506961500;4
20732506962000;4
20732506968250;1
20732506968500;4
20732506969000;3
20732506969250;1
20732506969750;17
20732506970000;9
20732506970750;5
20732506971000;14
20732506971250;10
20732506971500;4
20732506971750;4
20732506975250;2
20732506975500;7
20732506976500;31
20735006459250;1
20735006459750;14
20735006460000;19
20735006462000;2
20735006462250;146
20735006463000;3
20735006463250;57
20735006463500;47
20735006463750;6
20735006464500;10
20735006464750;4
20735006467000;2
20735006473750;4
20735006476500;5
20735006477000;5
20735006481750;4
20735006484500;3
20735006487500;4
20735006487750;1
20735006491000;3
20735006492500;9
20735006568750;2
20735006573500;12
20735006581500;3
20735006581750;1
20735006582000;1
20735006583750;1
20735006584250;5
20735006585250;1
20735006585500;3
20735006587250;2
20735006635500;5
20735006723750;1
20735006812000;3
20735006815500;5
20735006815750;30
20735006816000;6
20735006817500;3
20735006817750;5
20735006818000;2
20735006818500;3
20735006885250;24
20735006885500;6
20735006886250;6
20735006893500;7
20735006909500;6
20735006949250;5
20735006954500;12
20735006954750;4
20735006956750;7
20735006957250;18
20735006957500;13
20735006958000;12
20735006958250;20
20735006961250;12
20735006961500;3
20735006962250;3
20735006968250;2
20735006968500;14
20735006968750;1
20735006971500;1
20735006976500;11
20737506457500;7
20737506459250;1
20737506459500;13
20737506459750;44
20737506460000;88
20737506460250;14
20737506462000;13
20737506462250;40
20737506462750;6
20737506463000;152
20737506463250;216
20737506463500;57
20737506463750;35
20737506471500;2
20737506473750;1
20737506476500;4
20737506476750;3
20737506481500;2
20737506481750;5
20737506482000;18
20737506492500;7
20737506511750;1
20737506512000;3
20737506569000;3
20737506585000;9
20737506585750;14
20737506587500;2
20737506602750;1
20737506723750;1
20737506773750;2
20737506809750;1
20737506811750;7
20737506812000;4
20737506812250;5
20737506814250;3
20737506814750;7
20737506815250;16
20737506815750;4
20737506817000;5
20737506885000;6
20737506885250;3
20737506885500;14
20737506886250;5
20737506893500;2
20737506893750;10
20737506909500;1
20737506951750;1
20737506955250;5
20737506957000;11
20737506957250;111
20737506957500;10
20737506961250;3
20737506961500;19
20737506975500;5
20737506975750;11
20737506981250;1
20737506981500;1
20740006457000;1
20740006457500;1
20740006457750;2
20740006459750;81
20740006460000;150
20740006460250;2
20740006460500;7
20740006462000;36
20740006462250;40
20740006462500;6
20740006462750;6
20740006463000;108
20740006463250;210
20740006463500;9
20740006463750;4
20740006469750;2
20740006470000;2
20740006471500;5
20740006481000;2
20740006481500;2
20740006482000;7
20740006518500;3
20740006569750;1
20740006570250;5
20740006570500;5
20740006570750;1
20740006585250;4
20740006586000;11
20740006587250;4
20740006587500;1
20740006635500;5
20740006650000;5
20740006723250;5
20740006774000;5
20740006811750;2
20740006812250;5
20740006814500;7
20740006814750;27
20740006815250;7
20740006885250;16
20740006885500;8
20740006893500;4
20740006949250;16
20740006956750;4
20740006957000;44
20740006957250;127
20740006957500;54
20740006957750;4
20740006959750;6
20740006961250;3
20740006961500;2
20740006976500;10
20740006977250;49
20740006977500;65
20740006978000;1
20740006981500;6
20742506457250;2
20742506459750;9
20742506460000;45
20742506461250;2
20742506461500;14
20742506461750;31
20742506462000;15
20742506462250;16
20742506462500;2
20742506470000;3
20742506471500;1
20742506476250;6
20742506481000;6
20742506482000;7
20742506484250;2
20742506484500;3
20742506485000;3
20742506487000;8
20742506511250;4
20742506511500;5
20742506511750;1
20742506518000;2
20742506518250;2
20742506518500;9
20742506518750;1
20742506519000;1
20742506561000;1
20742506570500;4
20742506570750;2
20742506571000;7
20742506571250;1
20742506585250;2
20742506585500;3
20742506586250;10
20742506586500;16
20742506586750;4
20742506587000;12
20742506587250;20
20742506587500;31
20742506590250;4
20742506590500;2
20742506635500;2
20742506650000;2
20742506723000;1
20742506724000;1
20742506774250;5
20742506774500;2
20742506814000;5
20742506814500;15
20742506814750;7
20742506844000;8
20742506844250;6
20742506845250;2
20742506849500;2
20742506893500;7
20742506893750;15
20742506949250;7
20742506949500;5
20742506957000;82
20742506957250;95
20742506957500;24
20742506957750;4
20742506961000;4
20742506976250;31
20742506976500;47
20742506976750;2
20742506977000;6
20742506977250;57
20742506977500;33
20742506977750;7
20742506978000;28
20742506981500;7
20745006461500;72
20745006461750;53
20745006462000;41
20745006462250;1
20745006467250;2
20745006480250;3
20745006484250;5
20745006484500;7
20745006511250;6
20745006511500;5
20745006518000;6
20745006561000;3
20745006571000;13
20745006571250;5
20745006586250;2
20745006586500;6
20745006586750;6
20745006587500;73
20745006587750;24
20745006588500;4
20745006590500;6
20745006649750;1
20745006650000;1
20745006650250;1
20745006723000;1
20745006723750;2
20745006724000;1
20745006774500;4
20745006774750;11
20745006814000;10
20745006814500;4
20745006814750;7
20745006844000;1
20745006884500;14
20745006893500;2
20745006949250;5
20745006949500;12
20745006955750;6
20745006956750;16
20745006957000;76
20745006957250;5
20745006959750;3
20745006960500;8
20745006961000;18
20745006961250;6
20745006976250;69
20745006976500;56
20745006976750;30
20745006977000;52
20745006977250;6
20745006977500;20
20745006978000;6
20745006978250;2
20745006978500;1
20747506458750;2
20747506459000;15
20747506461500;8
20747506461750;65
20747506462000;76
20747506462250;8
20747506477000;2
20747506480250;3
20747506484000;2
20747506484750;9
20747506506250;3
20747506509500;1
20747506509750;2
20747506511500;4
20747506571000;1
20747506571250;11
20747506571500;10
20747506587500;16
20747506587750;48
20747506588000;13
20747506588250;4
20747506588750;6
20747506589000;2
20747506589250;5
20747506590000;3
20747506590250;3
20747506590500;7
20747506650000;1
20747506723750;1
20747506775000;2
20747506813750;9
20747506814000;14
20747506814250;4
20747506814500;7
20747506814750;14
20747506816000;4
20747506843500;11
20747506843750;6
20747506844000;1
20747506884500;4
20747506884750;4
20747506893250;8
20747506894000;1
20747506894250;1
20747506957000;6
20747506959500;1
20747506959750;22
20747506961250;12
20747506989000;1
20750006459000;3
20750006459250;5
20750006460250;28
20750006460500;28
20750006460750;19
20750006461000;14
20750006461250;33
20750006461500;33
20750006461750;39
20750006462000;43
20750006475500;2
20750006475750;1
20750006477000;2
20750006478750;4
20750006480000;2
20750006480250;3
20750006485000;2
20750006485250;2
20750006486750;4
20750006506250;2
20750006588250;11
20750006588500;4
20750006589000;10
20750006589250;23
20750006590000;7
20750006590250;14
20750006590500;5
20750006635000;1
20750006635500;7
20750006649750;2
20750006650000;8
20750006723250;6
20750006724000;7
20750006814000;5
20750006814250;7
20750006814500;42
20750006814750;15
20750006843500;2
20750006884000;18
20750006894000;1
20750006928500;2
20750006954500;3
20750006959750;2
20750006960750;4
20750006978750;19
20750006979000;12
20750006979250;10
20750006988750;2
20750006989000;4
20752506459000;15
20752506459250;4
20752506460250;16
20752506460750;32
20752506461000;96
20752506461250;57
20752506461500;66
20752506461750;2
20752506462000;14
20752506475500;2
20752506477250;4
20752506478500;2
20752506478750;5
20752506479750;4
20752506482750;4
20752506486750;5
20752506487250;3
20752506494500;5
20752506494750;7
20752506561750;6
20752506588500;5
20752506588750;4
20752506589500;8
20752506589750;3
20752506721750;2
20752506723000;3
20752506776250;5
20752506813750;22
20752506814000;1
20752506814250;60
20752506814500;176
20752506814750;44
20752506910750;1
20752506954250;5
20752506954500;18
20752506957000;3
20752506959500;13
20752506959750;3
20752506964500;9
20752506978750;17
20752506979000;18
20752506979250;2
20755006460250;5
20755006460500;38
20755006460750;2
20755006461000;30
20755006461250;11
20755006461500;100
20755006461750;43
20755006462000;38
20755006476750;1
20755006477000;3
20755006477250;3
20755006477500;2
20755006477750;4
20755006478000;2
20755006479000;2
20755006479250;4
20755006479500;5
20755006486500;7
20755006486750;7
20755006487000;7
20755006487250;7
20755006494000;5
20755006494250;4
20755006494500;33
20755006494750;40
20755006495000;6
20755006506250;3
20755006508750;5
20755006512000;2
20755006561000;3
20755006561750;9
20755006588750;7
20755006589000;7
20755006589250;1
20755006589500;2
20755006589750;1
20755006590000;7
20755006645750;1
20755006646000;3
20755006721500;3
20755006722000;4
20755006774750;6
20755006776250;1
20755006776500;7
20755006798750;3
20755006799000;3
20755006813750;4
20755006814000;12
20755006814250;39
20755006814500;166
20755006814750;80
20755006843000;10
20755006893000;3
20755006893750;7
20755006910500;26
20755006910750;62
20755006911000;10
20755006911500;3
20755006949000;2
20755006949250;1
20755006954250;1
20755006954500;10
20755006956750;6
20755006959500;3
20755006964500;6
20755006978750;4
20755006979000;14
20755006979250;6
20755006980500;15
20757506460000;8
20757506460250;50
20757506460500;9
20757506460750;3
20757506461000;5
20757506461250;113
20757506461500;56
20757506461750;130
20757506462000;16
20757506474500;3
20757506474750;5
20757506478000;2
20757506478750;2
20757506479500;6
20757506479750;7
20757506494000;6
20757506494250;15
20757506494500;2
20757506494750;4
20757506506500;7
20757506507000;3
20757506561000;2
20757506589000;4
20757506589250;3
20757506590000;13
20757506722000;4
20757506722250;3
20757506776250;14
20757506776500;2
20757506776750;6
20757506777000;7
20757506813500;9
20757506813750;122
20757506814000;14
20757506814250;38
20757506814500;59
20757506814750;114
20757506842000;4
20757506892750;5
20757506893500;5
20757506910250;8
20757506910500;52
20757506910750;36
20757506949000;8
20757506949250;1
20757506954250;2
20757506954500;6
20757506956750;10
20757506959750;5
20757506961750;2
20757506964500;2
20757506964750;9
20757506979000;9
20757506979250;9
20757506980250;1
20757506980500;38
20760006460000;23
20760006460250;47
20760006460500;47
20760006460750;5
20760006461000;7
20760006461250;13
20760006461500;53
20760006461750;40
20760006462000;9
20760006474500;4
20760006479750;16
20760006480000;2
20760006494000;2
20760006494250;39
20760006494500;10
20760006494750;4
20760006495000;13
20760006588250;2
20760006589250;1
20760006589500;5
20760006602500;5
20760006722000;2
20760006777000;26
20760006777250;16
20760006813250;30
20760006813500;160
20760006813750;263
20760006814000;29
20760006814250;95
20760006814500;48
20760006814750;80
20760006842000;2
20760006842750;11
20760006892750;10
20760006910000;4
20760006910250;21
20760006910500;25
20760006910750;5
20760006946500;6
20760006947250;7
20760006947500;6
20760006947750;6
20760006948000;1
20760006948250;5
20760006948500;2
20760006948750;13
20760006954250;8
20760006954500;18
20760006961750;7
20760006964750;5
20760006979000;5
20760006979250;25
20760006979500;4
20760006979750;44
20760006980250;13
20762506459750;34
20762506460000;194
20762506460250;137
20762506460500;135
20762506460750;52
20762506461500;16
20762506461750;28
20762506462000;28
20762506462250;12
20762506469250;3
20762506474250;2
20762506483500;2
20762506483750;6
20762506485250;5
20762506485500;4
20762506485750;6
20762506493000;4
20762506493500;4
20762506493750;3
20762506494000;34
20762506494250;83
20762506494500;23
20762506495000;8
20762506499500;2
20762506500000;7
20762506509500;6
20762506777250;3
20762506813250;24
20762506813500;85
20762506813750;145
20762506814000;65
20762506814250;227
20762506814500;146
20762506814750;4
20762506842000;4
20762506842250;10
20762506842500;2
20762506842750;7
20762506892750;1
20762506894000;3
20762506910250;1
20762506946250;5
20762506946500;3
20762506947000;4
20762506947250;2
20762506948250;3
20762506948750;3
20762506954500;8
20762506959750;3
20762506961500;1
20762506979250;7
20762506979500;15
20762506980000;2
20765006459750;71
20765006460000;88
20765006460250;119
20765006460500;151
20765006460750;99
20765006461250;9
20765006461750;46
20765006462000;8
20765006473500;4
20765006473750;9
20765006474000;18
20765006474250;4
20765006483750;7
20765006485250;8
20765006485750;22
20765006492750;11
20765006493000;20
20765006493250;4
20765006493500;4
20765006494000;4
20765006494250;3
20765006494500;9
20765006495250;2
20765006506250;3
20765006510250;1
20765006516750;2
20765006517000;11
20765006517250;4
20765006777250;7
20765006813250;7
20765006813500;63
20765006813750;74
20765006814000;160
20765006814250;166
20765006814500;114
20765006814750;5
20765006815000;15
20765006815250;1
20765006841500;3
20765006892750;13
20765006909750;1
20765006946500;4
20765006946750;4
20765006947000;4
20765006947250;8
20765006947500;2
20765006948750;1
20765006949000;9
20765006954500;6
20765006954750;5
20765006961500;1
20765006973000;7
20765006976000;4
20765006979500;2
20765006979750;6
20765006980000;5
20765006983250;6
20767506457250;2
20767506459500;11
20767506459750;23
20767506460000;53
20767506460250;56
20767506460500;94
20767506460750;110
20767506461000;99
20767506461250;30
20767506461500;54
20767506461750;32
20767506462000;170
20767506462250;38
20767506473000;7
20767506473250;7
20767506473500;9
20767506485750;2
20767506492500;2
20767506492750;4
20767506493000;5
20767506493250;14
20767506516750;4
20767506777250;28
20767506777500;50
20767506814000;77
20767506814250;114
20767506814500;74
20767506814750;5
20767506815000;6
20767506815250;7
20767506817000;4
20767506841000;1
20767506841250;9
20767506841500;1
20767506892750;3
20767506909250;1
20767506947250;1
20767506947500;8
20767506947750;2
20767506948000;10
20767506948250;4
20767506948750;2
20767506949000;8
20767506954750;10
20767506973000;14
20767506976000;2
20767506983250;8
20770006459250;2
20770006459500;27
20770006459750;7
20770006460000;6
20770006460250;58
20770006460500;84
20770006460750;113
20770006461000;89
20770006461250;19
20770006461500;6
20770006461750;54
20770006462000;152
20770006462250;73
20770006462500;6
20770006470750;6
20770006471250;7
20770006472500;22
20770006472750;16
20770006473000;21
20770006473250;4
20770006483750;4
